dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
llama-eval,task2,faissHNSW,213.03704571723938,0.312100887298584,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""feasible-mountain"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""08e18f52f7c2f9d795efd9afd6abb2937fea02f5"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/08e18f52f7c2f9d795efd9afd6abb2937fea02f5""}], ""public_image_name"": null, ""mount_config"": null}",6344,336750,19,17,220032 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7467666666666667
llama-eval,task2,faissHNSW,209.7296769618988,0.5053281784057617,"index=(HNSW128,efConstruction=500),query=(efSearch=250)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8495666666666667
llama-eval,task2,faissHNSW,209.7296769618988,0.9032645225524902,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9058666666666667
llama-eval,task2,faissHNSW,209.7296769618988,0.40253615379333496,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8155333333333333
llama-eval,task2,faissHNSW,209.7296769618988,0.7908060550689697,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8769333333333333
llama-eval,task2,faissHNSW,209.7296769618988,0.3661799430847168,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.6882333333333334
llama-eval,task2,faissHNSW,209.7296769618988,0.8969845771789551,"index=(HNSW128,efConstruction=500),query=(efSearch=350)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8923
llama-eval,task2,faissHNSW,209.7296769618988,0.39435577392578125,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""buttery-ray"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6471,333909,19,25,216785 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7657666666666667
llama-eval,task2,faissHNSW,190.19565796852112,0.5022416114807129,"index=(HNSW128,efConstruction=500),query=(efSearch=250)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8536666666666667
llama-eval,task2,faissHNSW,190.19565796852112,0.9935669898986816,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9075666666666666
llama-eval,task2,faissHNSW,190.19565796852112,0.39427661895751953,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8178333333333333
llama-eval,task2,faissHNSW,190.19565796852112,0.6983425617218018,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8766333333333334
llama-eval,task2,faissHNSW,190.19565796852112,0.3011612892150879,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.6948
llama-eval,task2,faissHNSW,190.19565796852112,0.8993911743164062,"index=(HNSW128,efConstruction=500),query=(efSearch=350)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8934666666666666
llama-eval,task2,faissHNSW,190.19565796852112,0.389406681060791,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""aged-goldbricker"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""9e5f677626ccc975d161787a6ae6e372fefceb1a"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/9e5f677626ccc975d161787a6ae6e372fefceb1a""}], ""public_image_name"": null, ""mount_config"": null}",6381,335968,19,29,197164 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7699
llama-eval,task2,sganns_hnsw,82.84211683273315,0.2041471004486084,"sganns_hnsw,kp=1500",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7327,334889,10,17,496840 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.2036
llama-eval,task2,sganns_hnsw,82.84211683273315,0.5849347114562988,"sganns_hnsw,kp=3000",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7327,334889,10,17,496840 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.2769
llama-eval,task2,sganns_hnsw,82.84211683273315,2.4053611755371094,"sganns_hnsw,kp=15000",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7327,334889,10,17,496840 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.3813
llama-eval,task2,sganns_hnsw,82.84211683273315,4.1633806228637695,"sganns_hnsw,kp=30000",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7327,334889,10,17,496840 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.39043333333333335
